$VISION
* File: C:\Users\gdt5762\Documents\MyFirstSim.inpx
* Comment: 
* Date: 5/2/2021 12:40:21 PM
* PTV Vissim: 2020.00 [13]
* 
* Table: Vehicles In Network
* 
* SIMSEC: SimSec, Simulation second (Simulation time [s]) [s]
* NO: No, Number (Unique vehicle number)
* COORDFRONTX: CoordFrontX, Coordinate front (x) (X-coordinate of vechicle’s front end)
* COORDFRONTY: CoordFrontY, Coordinate front (y) (Y-coordinate of vechicle’s front end)
* COORDFRONTZ: CoordFrontZ, Coordinate front (z) (Z-coordinate of vechicle’s front end) [m]
* SPEED: Speed, Speed (Speed at the end of the time step) [km/h]
* ORIENTATIONANGLE: OrientationAngle, Orientation angle
* 
* SimSec;No;CoordFrontX;CoordFrontY;CoordFrontZ;Speed;OrientationAngle
* Simulation second;Number;Coordinate front (x);Coordinate front (y);Coordinate front (z);Speed;Orientation angle
*
$VEHICLE:SIMSEC;NO;COORDFRONTX;COORDFRONTY;COORDFRONTZ;SPEED;ORIENTATIONANGLE
43.40;32;-31.562;123.233;0.000;50.96;0.25
43.40;33;-54.774;123.133;0.000;50.76;0.25
43.40;34;95.424;236.170;0.000;53.77;246.13
43.40;35;184.414;134.726;0.000;52.16;181.07
43.40;36;204.880;135.109;0.000;45.72;181.07
43.40;37;106.336;260.832;0.000;53.71;246.13
43.40;38;222.836;135.445;0.000;45.87;181.07
43.50;6;38.558;100.530;0.000;35.63;248.41
43.50;11;6.134;21.784;0.000;57.79;247.27
43.50;14;217.627;129.237;0.000;53.00;1.64
43.50;15;73.939;129.116;0.000;0.00;181.32
43.50;16;178.683;128.124;0.000;51.49;1.64
43.50;17;159.593;127.579;0.000;52.09;1.64
43.50;18;137.395;126.944;0.000;50.87;1.64
43.50;19;-26.443;130.118;0.000;51.85;182.11
43.50;20;67.940;128.785;0.000;23.88;310.78
43.50;21;-3.678;130.958;0.000;49.67;182.11
43.50;22;24.314;65.654;0.000;53.65;247.53
43.50;23;62.010;137.092;0.000;20.82;66.11
43.50;24;58.519;129.252;0.000;19.25;65.83
43.50;25;18.594;131.781;0.000;50.75;182.07
43.50;26;53.920;118.949;0.000;29.99;67.17
43.50;27;84.697;136.664;0.000;36.22;181.60
43.50;28;19.254;124.013;0.000;38.37;1.54
43.50;29;48.173;97.075;0.000;43.89;66.79
43.50;30;75.090;179.033;0.000;45.45;247.34
43.50;31;-8.795;123.258;0.000;50.70;1.38
43.50;32;-30.148;123.206;0.000;50.88;359.86
43.50;33;-53.365;123.139;0.000;50.72;0.25
43.50;34;94.819;234.803;0.000;53.86;246.13
43.50;35;182.959;134.699;0.000;52.67;181.07
43.50;36;203.605;135.085;0.000;46.10;181.07
43.50;37;105.732;259.466;0.000;53.81;246.13
43.50;38;221.561;135.421;0.000;45.87;181.07
43.60;6;38.190;99.596;0.000;36.65;248.43
43.60;11;5.514;20.305;0.000;57.70;247.26
43.60;14;219.100;129.279;0.000;53.06;1.64
43.60;15;73.939;129.116;0.000;0.00;181.32
43.60;16;180.113;128.165;0.000;51.55;1.64
43.60;17;161.040;127.620;0.000;52.09;1.64
43.60;18;138.808;126.985;0.000;50.93;1.64
43.60;19;-27.881;130.064;0.000;51.78;182.11
43.60;20;68.488;128.380;0.000;24.75;312.81
43.60;21;-5.058;130.907;0.000;49.76;182.11
43.60;22;23.741;64.271;0.000;54.10;247.53
43.60;23;62.240;137.621;0.000;20.73;66.16
43.60;24;58.741;129.744;0.000;19.61;65.82
43.60;25;17.185;131.729;0.000;50.75;182.08
43.60;26;54.248;119.701;0.000;29.11;67.03
43.60;27;83.699;136.634;0.000;35.64;181.62
43.60;28;20.312;124.042;0.000;37.80;1.54
43.60;29;48.636;98.194;0.000;43.30;66.97
43.60;30;74.604;177.870;0.000;45.30;247.33
43.60;31;-7.390;123.296;0.000;50.53;1.43
43.60;32;-28.736;123.180;0.000;50.80;359.60
43.60;33;-51.957;123.145;0.000;50.68;0.25
43.60;34;94.213;233.434;0.000;53.95;246.13
43.60;35;181.489;134.671;0.000;53.17;181.07
43.60;36;202.319;135.061;0.000;46.50;181.07
43.60;37;105.126;258.098;0.000;53.91;246.13
43.60;38;220.287;135.397;0.000;45.87;181.07
43.70;6;37.811;98.636;0.000;37.66;248.44
43.70;11;4.894;18.828;0.000;57.62;247.26
43.70;14;220.574;129.321;0.000;53.12;1.64
43.70;15;73.939;129.116;0.000;0.00;181.32
43.70;16;181.545;128.206;0.000;51.60;1.64
43.70;17;162.486;127.661;0.000;52.08;1.64
43.70;18;140.223;127.025;0.000;50.99;1.64
43.70;19;-29.318;130.011;0.000;51.71;182.11
43.70;20;69.053;127.961;0.000;25.61;314.55
43.70;21;-6.440;130.856;0.000;49.84;182.11
43.70;22;23.165;62.877;0.000;54.54;247.53
43.70;23;62.466;138.147;0.000;20.51;66.24
43.70;24;58.967;130.244;0.000;19.90;65.81
43.70;25;15.777;131.677;0.000;50.74;182.09
43.70;26;54.566;120.430;0.000;28.14;66.91
43.70;27;82.718;136.605;0.000;35.07;181.64
43.70;28;21.354;124.070;0.000;37.24;1.54
43.70;29;49.093;99.298;0.000;42.70;67.10
43.70;30;74.119;176.711;0.000;45.16;247.32
43.70;31;-5.989;123.334;0.000;50.35;1.47
43.70;32;-27.326;123.156;0.000;50.72;359.43
43.70;33;-50.549;123.151;0.000;50.64;0.25
43.70;34;93.606;232.062;0.000;54.04;246.13
43.70;35;180.007;134.644;0.000;53.58;181.07
43.70;36;201.021;135.037;0.000;46.93;181.07
43.70;37;104.520;256.727;0.000;54.01;246.13
43.70;38;219.013;135.373;0.000;45.87;181.07
43.80;6;37.422;97.650;0.000;38.67;248.45
43.80;11;4.276;17.353;0.000;57.53;247.26
43.80;14;222.049;129.363;0.000;53.17;1.64
43.80;15;73.939;129.116;0.000;0.00;181.32
43.80;16;182.979;128.247;0.000;51.66;1.64
43.80;17;163.932;127.703;0.000;52.08;1.64
43.80;18;141.640;127.066;0.000;51.05;1.64
43.80;19;-30.752;129.958;0.000;51.63;182.11
43.80;20;69.639;127.532;0.000;26.45;316.10
43.80;21;-7.825;130.805;0.000;49.93;182.11
43.80;22;22.584;61.472;0.000;54.90;247.53
43.80;23;62.690;138.666;0.000;20.17;66.31
43.80;24;59.195;130.751;0.000;20.12;65.80
43.80;25;14.368;131.624;0.000;50.74;182.10
43.80;26;54.875;121.132;0.000;27.10;66.80
43.80;27;81.752;136.577;0.000;34.49;181.65
43.80;28;22.380;124.097;0.000;36.68;1.54
43.80;29;49.545;100.384;0.000;42.01;67.18
43.80;30;73.636;175.555;0.000;45.03;247.32
43.80;31;-4.594;123.372;0.000;50.14;1.50
43.80;32;-25.919;123.132;0.000;50.63;359.32
43.80;33;-49.143;123.157;0.000;50.59;0.25
43.80;34;92.998;230.688;0.000;54.13;246.13
43.80;35;178.514;134.616;0.000;53.92;181.07
43.80;36;199.712;135.012;0.000;47.39;181.07
43.80;37;103.912;255.354;0.000;54.11;246.13
43.80;38;217.739;135.349;0.000;45.88;181.07
43.90;6;37.023;96.637;0.000;39.68;248.46
43.90;11;3.658;15.880;0.000;57.45;247.25
43.90;14;223.527;129.405;0.000;53.23;1.64
43.90;15;73.939;129.116;0.000;0.00;181.32
43.90;16;184.414;128.288;0.000;51.71;1.64
43.90;17;165.378;127.744;0.000;52.08;1.64
43.90;18;143.058;127.106;0.000;51.11;1.64
43.90;19;-32.184;129.906;0.000;51.56;182.11
43.90;20;70.287;127.148;0.000;27.30;318.39
43.90;21;-9.212;130.754;0.000;50.01;182.11
43.90;22;21.999;60.060;0.000;55.19;247.53
43.90;23;62.909;139.175;0.000;19.72;66.36
43.90;24;59.425;131.262;0.000;20.26;65.80
43.90;25;12.960;131.572;0.000;50.74;182.11
43.90;26;55.174;121.806;0.000;25.99;66.67
43.90;27;80.803;136.549;0.000;33.91;181.65
43.90;28;23.390;124.125;0.000;36.11;1.54
43.90;29;49.989;101.452;0.000;41.25;67.24
43.90;30;73.154;174.403;0.000;44.91;247.32
43.90;31;-3.205;123.410;0.000;49.92;1.51
43.90;32;-24.514;123.110;0.000;50.53;359.25
43.90;33;-47.739;123.163;0.000;50.54;0.25
43.90;34;92.389;229.312;0.000;54.23;246.13
43.90;35;177.013;134.588;0.000;54.19;181.07
43.90;36;198.390;134.987;0.000;47.77;181.07
43.90;37;103.304;253.979;0.000;54.20;246.13
43.90;38;216.465;135.326;0.000;45.89;181.07
44.00;6;36.614;95.599;0.000;40.68;248.46
44.00;11;3.042;14.410;0.000;57.37;247.25
44.00;14;225.006;129.448;0.000;53.29;1.64
44.00;15;73.939;129.116;0.000;0.00;181.32
44.00;16;185.850;128.329;0.000;51.76;1.64
44.00;17;166.824;127.785;0.000;52.08;1.64
44.00;18;144.478;127.147;0.000;51.17;1.64
44.00;19;-33.615;129.853;0.000;51.49;182.11
44.00;20;70.949;126.747;0.000;28.13;320.22
44.00;21;-10.601;130.702;0.000;50.10;182.11
44.00;22;21.416;58.639;0.000;55.41;247.57
44.00;23;63.119;139.673;0.000;19.18;66.46
44.00;24;59.656;131.775;0.000;20.24;65.79
44.00;25;11.551;131.520;0.000;50.73;182.11
44.00;26;55.460;122.451;0.000;24.81;66.58
44.00;27;79.869;136.521;0.000;33.34;181.66
44.00;28;24.385;124.151;0.000;35.55;1.54
44.00;29;50.425;102.499;0.000;40.41;67.28
44.00;30;72.673;173.253;0.000;44.81;247.31
44.00;31;-1.822;123.447;0.000;49.69;1.52
44.00;32;-23.112;123.087;0.000;50.43;359.20
44.00;33;-46.336;123.169;0.000;50.48;0.25
44.00;34;91.779;227.933;0.000;54.32;246.13
44.00;35;175.505;134.560;0.000;54.39;181.07
44.00;36;197.059;134.963;0.000;48.08;181.07
44.00;37;102.694;252.600;0.000;54.30;246.13
44.00;38;215.190;135.302;0.000;45.92;181.07
44.10;6;36.194;94.535;0.000;41.67;248.47
44.10;11;2.426;12.941;0.000;57.28;247.25
44.10;14;226.486;129.490;0.000;53.35;1.64
44.10;15;73.939;129.116;0.000;0.00;181.32
44.10;16;187.288;128.370;0.000;51.82;1.64
44.10;17;168.270;127.827;0.000;52.08;1.64
44.10;18;145.900;127.187;0.000;51.23;1.64
44.10;19;-35.043;129.800;0.000;51.41;182.11
44.10;20;71.660;126.383;0.000;28.96;322.51
44.10;21;-11.993;130.651;0.000;50.18;182.11
44.10;22;20.831;57.213;0.000;55.55;247.61
44.10;23;63.323;140.156;0.000;18.57;66.55
44.10;24;59.885;132.286;0.000;20.08;65.81
44.10;25;10.143;131.468;0.000;50.73;182.11
44.10;26;55.733;123.065;0.000;23.55;66.48
44.10;27;78.951;136.494;0.000;32.76;181.67
44.10;28;25.365;124.178;0.000;34.99;1.54
44.10;29;50.851;103.523;0.000;39.51;67.31
44.10;30;72.193;172.106;0.000;44.71;247.31
44.10;31;-0.446;123.484;0.000;49.43;1.53
44.10;32;-21.712;123.065;0.000;50.32;359.17
44.10;33;-44.935;123.175;0.000;50.42;0.25
44.10;34;91.168;226.552;0.000;54.41;246.13
44.10;35;173.993;134.531;0.000;54.51;181.07
44.10;36;195.721;134.938;0.000;48.31;181.07
44.10;37;102.083;251.220;0.000;54.40;246.13
44.10;38;213.914;135.278;0.000;45.97;181.07
44.20;6;35.764;93.446;0.000;42.66;248.47
44.20;11;1.811;11.475;0.000;57.20;247.25
44.20;15;73.939;129.116;0.000;0.00;181.32
44.20;16;188.728;128.411;0.000;51.87;1.64
44.20;17;169.716;127.868;0.000;52.07;1.64
44.20;18;147.324;127.228;0.000;51.30;1.64
44.20;19;-36.469;129.747;0.000;51.34;182.11
44.20;20;72.406;126.037;0.000;29.77;324.85
44.20;21;-13.387;130.600;0.000;50.27;182.11
44.20;22;20.244;55.784;0.000;55.63;247.63
44.20;23;63.520;140.623;0.000;17.89;66.62
44.20;24;60.111;132.792;0.000;19.80;65.82
44.20;25;8.735;131.416;0.000;50.73;182.11
44.20;26;55.993;123.645;0.000;22.23;66.39
44.20;27;78.050;136.468;0.000;32.18;181.67
44.20;28;26.328;124.203;0.000;34.42;1.54
44.20;29;51.268;104.524;0.000;38.53;67.33
44.20;30;71.715;170.962;0.000;44.62;247.31
44.20;31;0.923;123.521;0.000;49.16;1.53
44.20;32;-20.316;123.043;0.000;50.21;359.15
44.20;33;-43.535;123.181;0.000;50.35;0.25
44.20;34;90.556;225.169;0.000;54.50;246.13
44.20;35;172.478;134.503;0.000;54.58;181.07
44.20;36;194.377;134.912;0.000;48.47;181.07
44.20;37;101.471;249.837;0.000;54.50;246.13
44.20;38;212.636;135.254;0.000;46.03;181.07
44.30;6;35.307;92.338;0.000;43.63;248.22
44.30;11;1.197;10.011;0.000;57.11;247.25
44.30;15;73.939;129.116;0.000;0.00;181.32
44.30;16;190.169;128.452;0.000;51.93;1.64
44.30;17;171.163;127.909;0.000;52.15;1.64
44.30;18;148.749;127.269;0.000;51.36;1.64
44.30;19;-37.893;129.695;0.000;51.27;182.11
44.30;20;73.186;125.714;0.000;30.58;327.25
44.30;21;-14.784;130.548;0.000;50.35;182.11
44.30;22;19.657;54.354;0.000;55.67;247.65
44.30;23;63.709;141.071;0.000;17.13;66.68
44.30;24;60.333;133.289;0.000;19.41;65.83
44.30;25;7.326;131.364;0.000;50.80;182.11
44.30;26;56.238;124.192;0.000;20.92;66.32
44.30;27;77.164;136.442;0.000;31.60;181.67
44.30;28;27.276;124.229;0.000;33.86;1.54
44.30;29;51.674;105.499;0.000;37.48;67.34
44.30;30;71.237;169.819;0.000;44.54;247.31
44.30;31;2.284;123.557;0.000;48.86;1.53
44.30;32;-18.923;123.022;0.000;50.08;359.14
44.30;33;-42.138;123.187;0.000;50.28;0.25
44.30;34;89.943;223.784;0.000;54.59;246.13
44.30;35;170.961;134.475;0.000;54.65;181.07
44.30;36;193.029;134.887;0.000;48.57;181.07
44.30;37;100.858;248.451;0.000;54.60;246.13
44.30;38;211.357;135.230;0.000;46.12;181.07
44.40;6;34.839;91.205;0.000;44.60;248.05
44.40;11;0.584;8.549;0.000;57.03;247.25
44.40;15;73.939;129.116;0.000;0.00;181.32
44.40;16;191.612;128.493;0.000;51.98;1.64
44.40;17;172.612;127.951;0.000;52.23;1.64
44.40;18;150.176;127.310;0.000;51.42;1.64
44.40;19;-39.315;129.642;0.000;51.19;182.11
44.40;20;74.016;125.451;0.000;31.39;330.19
44.40;21;-16.183;130.496;0.000;50.44;182.11
44.40;22;19.070;52.923;0.000;55.72;247.66
44.40;23;63.886;141.500;0.000;16.30;66.78
44.40;24;60.550;133.776;0.000;18.94;65.85
44.40;25;5.915;131.312;0.000;50.88;182.11
44.40;26;56.468;124.706;0.000;19.63;66.26
44.40;27;76.295;136.416;0.000;31.03;181.67
44.40;28;28.209;124.254;0.000;33.30;1.54
44.40;29;52.069;106.446;0.000;36.40;67.35
44.40;30;70.760;168.679;0.000;44.47;247.31
44.40;31;3.636;123.594;0.000;48.54;1.54
44.40;32;-17.534;123.000;0.000;49.95;359.13
44.40;33;-40.742;123.193;0.000;50.20;0.25
44.40;34;89.329;222.396;0.000;54.68;246.13
44.40;35;169.442;134.446;0.000;54.71;181.07
44.40;36;191.680;134.862;0.000;48.62;181.07
44.40;37;100.244;247.063;0.000;54.70;246.13
44.40;38;210.074;135.206;0.000;46.22;181.07
44.50;6;34.362;90.047;0.000;45.57;247.93
44.50;11;-0.029;7.089;0.000;56.94;247.25
44.50;15;73.939;129.116;0.000;0.00;181.32
44.50;16;193.056;128.535;0.000;52.04;1.64
44.50;17;174.063;127.992;0.000;52.32;1.64
44.50;18;151.604;127.350;0.000;51.48;1.64
44.50;19;-40.735;129.590;0.000;51.12;182.11
44.50;20;74.875;125.214;0.000;32.18;333.03
44.50;21;-17.584;130.445;0.000;50.52;182.11
44.50;22;18.482;51.491;0.000;55.77;247.66
44.50;23;64.053;141.907;0.000;15.40;66.88
44.50;24;60.760;134.250;0.000;18.38;65.89
44.50;25;4.501;131.260;0.000;50.95;182.11
44.50;26;56.685;125.188;0.000;18.38;66.19
44.50;27;75.441;136.396;0.000;30.45;181.61
44.50;28;29.126;124.279;0.000;32.73;1.54
44.50;29;52.452;107.365;0.000;35.31;67.35
44.50;30;70.284;167.540;0.000;44.40;247.31
44.50;31;4.980;123.630;0.000;48.21;1.54
44.50;32;-16.149;123.035;0.000;49.80;359.79
44.50;33;-39.349;123.199;0.000;50.12;0.25
44.50;34;88.714;221.006;0.000;54.77;246.13
44.50;35;167.922;134.418;0.000;54.78;181.07
44.50;36;190.329;134.837;0.000;48.67;181.07
44.50;37;99.628;245.672;0.000;54.80;246.13
44.50;38;208.789;135.182;0.000;46.34;181.07
44.50;39;225.194;135.489;0.000;46.52;181.07
44.60;6;33.876;88.864;0.000;46.52;247.85
44.60;11;-0.640;5.632;0.000;56.86;247.25
44.60;15;73.939;129.116;0.000;0.00;181.32
44.60;16;194.501;128.576;0.000;52.09;1.64
44.60;17;175.516;128.034;0.000;52.33;1.64
44.60;18;153.034;127.391;0.000;51.54;1.64
44.60;19;-42.153;129.537;0.000;51.05;182.11
44.60;20;75.782;125.067;0.000;32.98;336.62
44.60;21;-18.988;130.393;0.000;50.61;182.11
44.60;22;17.893;50.057;0.000;55.82;247.67
44.60;23;64.211;142.290;0.000;14.43;66.95
44.60;24;60.963;134.709;0.000;17.75;65.92
44.60;25;3.086;131.208;0.000;51.03;182.11
44.60;26;56.887;125.637;0.000;17.15;66.13
44.60;27;74.607;136.499;0.000;29.87;180.03
44.60;28;30.027;124.303;0.000;32.17;1.54
44.60;29;52.824;108.257;0.000;34.24;67.36
44.60;30;69.809;166.403;0.000;44.34;247.31
44.60;31;6.313;123.666;0.000;47.84;1.54
44.60;32;-14.768;123.082;0.000;49.65;0.40
44.60;33;-37.957;123.205;0.000;50.04;0.25
44.60;34;88.098;219.613;0.000;54.86;246.13
44.60;35;166.400;134.389;0.000;54.85;181.07
44.60;36;188.976;134.811;0.000;48.73;181.07
44.60;37;99.012;244.279;0.000;54.90;246.13
44.60;38;207.500;135.158;0.000;46.48;181.07
44.60;39;223.901;135.465;0.000;46.59;181.07
44.70;6;33.380;87.657;0.000;47.46;247.80
44.70;11;-1.250;4.176;0.000;56.77;247.25
44.70;15;73.939;129.116;0.000;0.00;181.32
44.70;16;195.948;128.617;0.000;52.14;1.64
44.70;17;176.970;128.075;0.000;52.42;1.64
44.70;18;154.466;127.432;0.000;51.60;1.64
44.70;19;-43.570;129.485;0.000;50.98;182.11
44.70;20;76.717;124.980;0.000;33.76;340.34
44.70;21;-20.394;130.341;0.000;50.69;182.11
44.70;22;17.304;48.622;0.000;55.86;247.67
44.70;23;64.359;142.649;0.000;13.48;67.02
44.70;24;61.159;135.151;0.000;17.05;65.94
44.70;25;1.668;131.155;0.000;51.11;182.11
44.70;26;57.076;126.056;0.000;15.95;66.09
44.70;27;73.814;136.733;0.000;29.30;177.07
44.70;28;30.912;124.327;0.000;31.61;1.54
44.70;29;53.184;109.121;0.000;33.17;67.36
44.70;30;69.334;165.268;0.000;44.20;247.31
44.70;31;7.636;123.701;0.000;47.46;1.54
44.70;32;-13.392;123.125;0.000;49.49;0.80
44.70;33;-36.569;123.211;0.000;49.94;0.25
44.70;34;87.503;218.209;0.000;54.95;246.39
44.70;35;164.875;134.361;0.000;54.91;181.07
44.70;36;187.622;134.786;0.000;48.78;181.07
44.70;37;98.394;242.883;0.000;55.00;246.13
44.70;38;206.207;135.134;0.000;46.63;181.07
44.70;39;222.606;135.440;0.000;46.59;181.07
44.80;6;32.874;86.425;0.000;48.40;247.76
44.80;11;-1.860;2.723;0.000;56.69;247.25
44.80;15;73.939;129.116;0.000;0.00;181.32
44.80;16;197.397;128.659;0.000;52.20;1.64
44.80;17;178.426;128.117;0.000;52.43;1.64
44.80;18;155.900;127.473;0.000;51.66;1.64
44.80;19;-44.983;129.432;0.000;50.90;182.12
44.80;20;77.685;124.988;0.000;34.54;344.57
44.80;21;-21.802;130.289;0.000;50.78;182.11
44.80;22;16.714;47.186;0.000;55.91;247.67
44.80;23;64.497;142.983;0.000;12.55;67.07
44.80;24;61.346;135.574;0.000;16.28;65.97
44.80;25;0.249;131.103;0.000;51.18;182.11
44.80;26;57.251;126.446;0.000;14.78;66.05
44.80;27;73.064;137.077;0.000;28.81;173.20
44.80;28;31.782;124.350;0.000;31.04;1.54
44.80;29;53.533;109.958;0.000;32.10;67.36
44.80;30;68.862;164.138;0.000;43.99;247.31
44.80;31;8.948;123.737;0.000;47.04;1.54
44.80;32;-12.020;123.166;0.000;49.32;1.05
44.80;33;-35.183;123.217;0.000;49.85;0.25
44.80;34;86.928;216.793;0.000;55.04;246.83
44.80;35;163.349;134.332;0.000;54.98;181.07
44.80;36;186.267;134.761;0.000;48.83;181.07
44.80;37;97.776;241.485;0.000;55.09;246.13
44.80;38;204.910;135.109;0.000;46.80;181.07
44.80;39;221.312;135.416;0.000;46.59;181.07
44.90;6;32.358;85.169;0.000;49.33;247.74
44.90;11;-2.469;1.272;0.000;56.61;247.24
44.90;15;73.939;129.116;0.000;0.00;181.32
44.90;16;198.847;128.700;0.000;52.25;1.64
44.90;17;179.883;128.158;0.000;52.52;1.64
44.90;18;157.335;127.514;0.000;51.72;1.64
44.90;19;-46.395;129.370;0.000;50.83;182.24
44.90;20;78.670;125.055;0.000;35.31;348.69
44.90;21;-23.213;130.237;0.000;50.86;182.11
44.90;22;16.124;45.749;0.000;55.96;247.67
44.90;23;64.622;143.295;0.000;11.65;67.16
44.90;24;61.523;135.978;0.000;15.44;66.02
44.90;25;-1.173;131.050;0.000;51.26;182.11
44.90;26;57.414;126.806;0.000;13.65;66.01
44.90;27;72.406;137.590;0.000;28.42;167.68
44.90;28;32.636;124.373;0.000;30.48;1.54
44.90;29;53.870;110.767;0.000;31.04;67.37
44.90;30;68.392;163.014;0.000;43.71;247.31
44.90;31;10.248;123.771;0.000;46.60;1.54
44.90;32;-10.653;123.205;0.000;49.13;1.22
44.90;33;-33.800;123.223;0.000;49.74;0.25
44.90;34;86.351;215.376;0.000;55.13;247.12
44.90;35;161.821;134.304;0.000;55.05;181.07
44.90;36;184.910;134.735;0.000;48.89;181.07
44.90;37;97.156;240.084;0.000;55.19;246.13
44.90;38;203.608;135.085;0.000;46.97;181.07
44.90;39;220.018;135.392;0.000;46.59;181.07
45.00;6;31.834;83.892;0.000;50.10;247.72
45.00;11;-3.076;-0.177;0.000;56.52;247.24
45.00;15;73.939;129.116;0.000;0.00;181.32
45.00;16;200.299;128.742;0.000;52.31;1.64
45.00;17;181.341;128.200;0.000;52.53;1.64
45.00;18;158.772;127.555;0.000;51.78;1.64
45.00;19;-47.805;129.308;0.000;50.76;182.32
45.00;20;79.671;125.140;0.000;36.08;352.20
45.00;21;-24.626;130.185;0.000;50.95;182.11
45.00;22;15.534;44.310;0.000;56.01;247.67
45.00;23;64.738;143.584;0.000;10.78;67.24
45.00;24;61.689;136.359;0.000;14.52;66.06
45.00;25;-2.597;130.998;0.000;51.33;182.11
45.00;26;57.564;127.137;0.000;12.56;65.98
45.00;27;71.816;138.161;0.000;28.10;162.12
45.00;28;33.473;124.314;0.000;29.92;0.47
45.00;29;54.197;111.552;0.000;30.17;67.37
45.00;30;67.926;161.899;0.000;43.35;247.31
45.00;31;11.536;123.806;0.000;46.14;1.54
45.00;32;-9.292;123.243;0.000;48.94;1.33
45.00;33;-32.420;123.229;0.000;49.63;0.25
45.00;34;85.770;213.958;0.000;55.22;247.30
45.00;35;160.292;134.275;0.000;55.12;181.07
45.00;36;183.551;134.710;0.000;48.94;181.07
45.00;37;96.535;238.681;0.000;55.29;246.13
45.00;38;202.301;135.061;0.000;47.16;181.07
45.00;39;218.724;135.368;0.000;46.59;181.07
45.10;6;31.302;82.596;0.000;50.73;247.71
45.10;11;-3.683;-1.624;0.000;56.44;247.24
45.10;15;73.939;129.116;0.000;0.00;181.32
45.10;16;201.752;128.783;0.000;52.36;1.64
45.10;17;182.801;128.242;0.000;52.62;1.64
45.10;18;160.211;127.596;0.000;51.85;1.64
45.10;19;-49.212;129.246;0.000;50.68;182.37
45.10;20;80.688;125.212;0.000;36.84;354.81
45.10;21;-26.041;130.132;0.000;51.03;182.11
45.10;22;14.942;42.871;0.000;56.05;247.67
45.10;23;64.845;143.851;0.000;9.93;67.31
45.10;24;61.846;136.717;0.000;13.61;66.09
45.10;25;-4.023;130.945;0.000;51.41;182.11
45.10;26;57.702;127.442;0.000;11.51;65.96
45.10;27;71.280;138.775;0.000;27.85;156.72
45.10;28;34.284;124.165;0.000;29.35;358.44
45.10;29;54.516;112.316;0.000;29.47;67.37
45.10;30;67.463;160.793;0.000;42.92;247.31
45.10;31;12.810;123.840;0.000;45.64;1.54
45.10;32;-7.936;123.281;0.000;48.74;1.40
45.10;33;-31.042;123.224;0.000;49.52;0.11
45.10;34;85.188;212.537;0.000;55.32;247.42
45.10;35;158.760;134.246;0.000;55.18;181.07
45.10;36;182.191;134.685;0.000;49.00;181.07
45.10;37;95.913;237.275;0.000;55.39;246.13
45.10;38;200.988;135.036;0.000;47.35;181.07
45.10;39;217.430;135.344;0.000;46.60;181.07
45.20;6;30.764;81.286;0.000;51.27;247.70
45.20;11;-4.289;-3.068;0.000;56.35;247.24
45.20;15;73.939;129.116;0.000;0.00;181.32
45.20;16;203.206;128.825;0.000;52.41;1.64
45.20;17;184.262;128.284;0.000;52.63;1.64
45.20;18;161.651;127.637;0.000;51.91;1.64
45.20;19;-50.618;129.185;0.000;50.61;182.40
45.20;20;81.724;125.273;0.000;37.59;356.72
45.20;21;-27.459;130.080;0.000;51.12;182.11
45.20;22;14.346;41.432;0.000;56.10;247.62
45.20;23;64.943;144.096;0.000;9.11;67.37
45.20;24;61.992;137.052;0.000;12.72;66.12
45.20;25;-5.451;130.892;0.000;51.49;182.11
45.20;26;57.827;127.721;0.000;10.50;65.94
45.20;27;70.842;139.465;0.000;27.67;150.76
45.20;28;35.059;123.899;0.000;28.79;355.22
45.20;29;54.828;113.065;0.000;28.91;67.37
45.20;30;67.006;159.700;0.000;42.42;247.31
45.20;31;14.070;123.874;0.000;45.11;1.54
45.20;32;-6.585;123.318;0.000;48.52;1.45
45.20;33;-29.669;123.197;0.000;49.40;359.77
45.20;34;84.604;211.114;0.000;55.41;247.50
45.20;35;157.226;134.218;0.000;55.25;181.07
45.20;36;180.830;134.659;0.000;49.05;181.07
45.20;37;95.290;235.866;0.000;55.49;246.13
45.20;38;199.670;135.011;0.000;47.55;181.07
45.20;39;216.136;135.319;0.000;46.60;181.07
45.30;6;30.221;79.963;0.000;51.72;247.70
45.30;11;-4.894;-4.511;0.000;56.27;247.24
45.30;15;73.939;129.116;0.000;0.00;181.32
45.30;16;204.663;128.866;0.000;52.47;1.64
45.30;17;185.725;128.325;0.000;52.72;1.64
45.30;18;163.094;127.679;0.000;51.97;1.64
45.30;19;-52.021;129.125;0.000;50.54;182.42
45.30;20;82.779;125.326;0.000;38.34;358.12
45.30;21;-28.878;130.028;0.000;51.13;182.11
45.30;22;13.745;39.993;0.000;56.15;247.53
45.30;23;65.033;144.321;0.000;8.32;67.42
45.30;24;62.129;137.365;0.000;11.85;66.15
45.30;25;-6.882;130.840;0.000;51.56;182.11
45.30;26;57.942;127.974;0.000;9.53;65.92
45.30;27;70.429;140.153;0.000;27.64;145.64
45.30;28;35.773;123.508;0.000;28.33;350.84
45.30;29;55.134;113.800;0.000;28.46;67.37
45.30;30;66.554;158.619;0.000;41.90;247.31
45.30;31;15.315;123.908;0.000;44.55;1.54
45.30;32;-5.241;123.354;0.000;48.29;1.48
45.30;33;-28.299;123.173;0.000;49.27;359.54
45.30;34;84.019;209.689;0.000;55.50;247.55
45.30;35;155.691;134.189;0.000;55.32;181.07
45.30;36;179.467;134.634;0.000;49.10;181.07
